Customer_Age,Income,Total_Spending,Recency,Customer_Tenure,Family_Size,Total_Children,Purchase_Frequency,Accepted_Campaigns,NumWebPurchases,NumStorePurchases,NumCatalogPurchases
-0.13772505966949117,-0.5780999862416442,-0.7533892207860793,0.002755642197277994,-0.10176076312595284,0.4380617576790934,0.4380617576790934,-0.7669108995410453,-0.29943479326910055,-0.5310411783680543,-0.6597254479729178,-0.6519822223328717
0.1698563298216952,0.7129707706689069,0.9291550011090534,-0.0033985337966429027,0.12550155930888013,-0.5402616094207813,-0.5402616094207813,0.9458312888656732,0.3692929603927036,0.6549331382266004,0.813639460760219,0.8040897398063358
