Cluster,Customer_Age,Income,Total_Spending,Recency,Customer_Tenure,Family_Size,Total_Children,Purchase_Frequency,Accepted_Campaigns,NumWebPurchases,NumStorePurchases,NumCatalogPurchases
0,55.53846153846154,37699.75384615385,151.50445344129554,49.215384615384615,4537.451012145749,3.2785425101214574,1.2785425101214576,6.995951417004049,0.1805668016194332,2.60080971659919,3.6388663967611334,0.7562753036437248
1,59.22885572139303,70103.35223880596,1164.0597014925372,48.97910447761194,4582.320398009951,2.5472636815920398,0.5472636815920398,19.34626865671642,0.7741293532338308,5.908457711442786,8.433830845771144,5.0039800995024875
