Cluster_0_Probability,Cluster_1_Probability
0.9999724191973656,2.758080263420043e-05
0.99999867578169,1.3242183103319574e-06
0.9999982469786293,1.7530213703422708e-06
8.132885912941049e-58,1.0
1.0749484900453361e-09,0.9999999989250514
0.0,1.0
0.9999921468506375,7.853149362580966e-06
0.9902570420037244,0.009742957996275853
7.114097995868608e-05,0.9999288590200414
0.0022444350381387638,0.9977555649618612
9.553182260333867e-08,0.9999999044681774
1.6855624911312947e-11,0.9999999999831444
1.0314782011122502e-16,0.9999999999999999
0.9998569787668194,0.0001430212331807175
6.783657166226135e-230,1.0
0.9999981346770095,1.8653229903061263e-06
0.9999707982726045,2.920172739552665e-05
0.9993414764581223,0.0006585235418776294
0.9999970921980984,2.907801901214999e-06
0.0,1.0
2.6817650051168337e-130,1.0
5.731475314780812e-164,1.0
2.775029280022486e-16,0.9999999999999998
0.7197454220029859,0.28025457799701436
2.249078436617142e-97,1.0
0.9999918912672188,8.108732781269685e-06
0.9999960199221263,3.980077874061341e-06
0.9999912077779568,8.79222204312859e-06
0.9998944190573711,0.00010558094262874916
0.005609609264884381,0.9943903907351158
0.10502690479082064,0.8949730952091794
0.757582081957932,0.24241791804206805
0.9999753686010507,2.463139894907012e-05
4.6706043646890695e-30,1.0
3.92385894512426e-193,1.0
0.9965215888923691,0.003478411107630923
0.9999976018295068,2.398170493133822e-06
0.986936788765737,0.013063211234262982
3.062215478590473e-175,1.0
0.9999995566793706,4.433206294000594e-07
8.153693890060763e-278,1.0
0.9999846893231725,1.531067682752042e-05
2.1949196207579432e-169,1.0
0.0,1.0
0.9999994539932827,5.460067173046362e-07
1.6954132210717594e-23,1.0
0.8112582229912108,0.1887417770087893
2.512324172166992e-171,1.0
0.9999910133051428,8.986694857468056e-06
0.9999987849462669,1.2150537331168097e-06
0.9999981797373778,1.8202626229056028e-06
0.9999827648981063,1.7235101894026274e-05
0.9999873797199298,1.2620280070367142e-05
0.997288158246724,0.0027118417532760062
4.5827253197e-314,1.0
2.095921274416864e-114,1.0
0.9999989544411786,1.045558821357269e-06
0.9999998418623098,1.5813769022948835e-07
4.6321433690858696e-36,1.0
0.9998815404575998,0.00011845954240001764
0.9999906556966244,9.344303375705067e-06
6.881265192524001e-45,1.0
0.9999948632636412,5.136736358942498e-06
0.9999861379104883,1.3862089511551082e-05
0.9999970266752854,2.9733247144533007e-06
0.9999921031299523,7.896870047986534e-06
6.00459433311565e-07,0.9999993995405667
3.6259940696551627e-267,1.0
0.9999930078886705,6.99211132967374e-06
0.9999921618717547,7.838128245709183e-06
2.7527877481847826e-73,1.0
0.967212969746674,0.032787030253325716
0.9999834482236809,1.6551776318953056e-05
0.9996104306825794,0.0003895693174203099
0.9999978962592135,2.1037407860869973e-06
3.8073585079393635e-15,0.999999999999996
0.0,1.0
1.4633106416865521e-198,1.0
0.425044458540211,0.5749555414597894
0.0015835280417710043,0.998416471958229
9.097661406243468e-209,1.0
1.6231745191712832e-44,1.0
4.911954661816557e-74,1.0
0.9999985915643748,1.4084356256158157e-06
0.9998496433722042,0.00015035662779586676
0.9999789689816042,2.103101839576515e-05
0.9997787664294246,0.0002212335705756672
0.9999889303272119,1.1069672788172606e-05
0.0,1.0
0.9993443061293802,0.0006556938706202468
1.0813979445716081e-97,1.0
0.9998017882887892,0.00019821171121064024
0.008386328122142041,0.991613671877858
1.3598765044505495e-175,1.0
0.0001336711080981588,0.9998663288919017
0.9999996441162187,3.558837813700845e-07
1.2568932972857483e-252,1.0
0.9994355507272553,0.0005644492727442941
6.055383762694599e-35,1.0
0.999972769257107,2.723074289309436e-05
1.9510628384645175e-124,1.0
1.5830009358842368e-08,0.9999999841699908
0.9999572590925582,4.274090744161704e-05
1.5522949899432507e-58,1.0
0.9999791769282537,2.0823071746061312e-05
3.515483353125978e-10,0.9999999996484517
2.7019684743389216e-166,1.0
0.0,1.0
0.9999980390852411,1.960914758689989e-06
0.010287490894019058,0.9897125091059809
0.0,1.0
0.999994788314458,5.211685542053639e-06
0.9999497188314601,5.028116853998429e-05
4.0600850458483584e-50,1.0
0.999988508857154,1.1491142845929406e-05
0.9999990083692435,9.916307567689718e-07
4.287612536938941e-06,0.9999957123874631
0.9988000786061397,0.001199921393860499
0.8034844515248794,0.1965155484751202
0.0,1.0
3.1758797138983906e-119,1.0
0.9999968783262448,3.1216737546358223e-06
0.0,1.0
1.5825485735246916e-42,1.0
0.9999991081768804,8.918231193940229e-07
0.0,1.0
2.297748790777238e-216,1.0
0.0,1.0
1.483905207586422e-260,1.0
0.999997094778839,2.905221160684769e-06
0.999999035821593,9.64178407496492e-07
1.7217090074632177e-63,1.0
0.9999377419059475,6.225809405227363e-05
3.128678294385904e-92,1.0
0.9999981761745428,1.8238254572194274e-06
1.3813131033501446e-127,1.0
0.9426127007913293,0.05738729920867067
0.9999334312917868,6.656870821322154e-05
0.9999997535335192,2.4646648078444896e-07
0.9996090766492722,0.00039092335072760527
4.70195882300901e-12,0.999999999995298
0.9996030457503804,0.00039695424961970276
0.9999955782128707,4.4217871292552525e-06
0.9993870280689173,0.0006129719310828663
0.9999078992570812,9.210074291880867e-05
2.373782795594224e-309,1.0
0.9916358160049629,0.008364183995037064
1.0278694296613086e-133,1.0
0.9981221305541156,0.0018778694458844744
0.0,1.0
0.9997932975060027,0.00020670249399723788
0.9803403344390553,0.01965966556094471
0.9999846357005311,1.5364299468884824e-05
0.9999923802373822,7.619762617406616e-06
2.5428125709058693e-13,0.9999999999997458
1.1751103103628975e-33,1.0
2.333476581162967e-87,1.0
1.2673261758923018e-69,1.0
6.429176272993344e-24,1.0
0.9999821502457509,1.784975424871535e-05
3.515483353125978e-10,0.9999999996484517
0.9990532122611594,0.0009467877388405296
0.21026709259157875,0.7897329074084213
0.9999974195924682,2.5804075314319337e-06
0.9999464327709567,5.356722904317325e-05
3.878722727650151e-27,1.0
1.941089438039725e-33,1.0
3.6539431724543094e-259,1.0
0.8044659911448112,0.19553400885518868
0.9999941547453813,5.845254618600188e-06
0.9999816005799508,1.8399420048705177e-05
0.0,1.0
0.9999749878279618,2.501217203829454e-05
0.9999969686956972,3.031304303254177e-06
2.2123034873443396e-209,1.0
0.9999979730232438,2.0269767566144866e-06
0.9999602873321815,3.971266781843913e-05
2.8904030798241803e-86,1.0
1.0182629574722351e-24,1.0
0.9998501954143311,0.00014980458566929913
4.013854457143992e-07,0.9999995986145543
0.9999822797509457,1.772024905471035e-05
0.9993571886186433,0.0006428113813567842
0.9998935744312367,0.00010642556876294779
1.5006080798412565e-93,1.0
0.9999594495096237,4.055049037606812e-05
3.6725916364290636e-149,1.0
0.44878242062351825,0.5512175793764817
0.9991679929455031,0.0008320070544969291
0.999498193209254,0.0005018067907460879
0.9999988117528348,1.1882471652499982e-06
3.0588096542887968e-289,1.0
1.3414723626946895e-227,1.0
0.9998287511695794,0.00017124883042028466
0.9999962804267377,3.7195732620638838e-06
0.9999922337852425,7.766214757793774e-06
0.25062250284151444,0.7493774971584858
0.9999972117826155,2.788217384453958e-06
1.5372652097226657e-151,1.0
2.9294742539697957e-18,1.0
0.9999958051103442,4.194889655905532e-06
0.9999966300405279,3.36995947186625e-06
7.12350634290269e-200,1.0
0.00012795857456722313,0.9998720414254327
2.1640688115639685e-211,1.0
0.999980079158922,1.9920841077984853e-05
0.9999988300968439,1.1699031559985137e-06
0.9999993299549839,6.700450164656624e-07
0.999986330169474,1.3669830525916922e-05
0.9999988826513667,1.1173486333975977e-06
0.999995299563503,4.700436496673575e-06
1.0025812253009103e-142,1.0
0.9991179063708393,0.0008820936291606909
0.9999978704037452,2.129596254022838e-06
1.388184732243745e-44,1.0
5.227209958509395e-206,1.0
0.999997219589587,2.780410412933831e-06
0.0,1.0
0.0,1.0
2.7826989563993824e-287,1.0
0.9999803451176885,1.9654882311648224e-05
4.4096359355322076e-169,1.0
8.432091064523221e-10,0.9999999991567909
0.9989236398129131,0.0010763601870868336
8.159251035807079e-105,1.0
0.9999979204176134,2.0795823872570776e-06
2.5108437520421218e-201,1.0
0.9999971577422115,2.8422577887391473e-06
0.9999866837013872,1.3316298612793327e-05
1.5142652876089133e-22,1.0
6.90693569576841e-227,1.0
2.7015182476927334e-116,1.0
2.706550762051175e-152,1.0
5.6382487340529915e-170,1.0
0.9999985145341397,1.4854658595247504e-06
0.9983263409274848,0.0016736590725153313
0.0,1.0
2.687597137754717e-92,1.0
1.7749650177115771e-12,0.999999999998225
0.0,1.0
1.532727620296978e-06,0.9999984672723797
0.9998583765046983,0.00014162349530184748
0.9999955782128707,4.4217871292552525e-06
0.7656646281958653,0.23433537180413475
4.717896102074166e-12,0.9999999999952821
1.0534575583607916e-133,1.0
0.9999966002671214,3.3997328789616914e-06
0.0,1.0
2.713828006710193e-121,1.0
0.9999985808000796,1.4191999200322311e-06
0.9998464590735516,0.00015354092644846764
0.9999917877072435,8.212292756379038e-06
8.539906886226872e-224,1.0
0.9999630149846558,3.698501534384195e-05
0.9945426665042305,0.005457333495769388
0.9985727232001331,0.0014272767998669833
0.9999989149283406,1.0850716589675605e-06
1.616427818724827e-246,1.0
0.9999966960310014,3.3039689982528135e-06
0.9999987734723569,1.2265276429749893e-06
0.9999955557058977,4.44429410244409e-06
0.9958820171083188,0.004117982891681241
0.9999912077779568,8.79222204312859e-06
0.9999899032700259,1.0096729973856241e-05
0.9984242172538905,0.0015757827461094684
0.0001056990274327796,0.9998943009725672
1.229353782782864e-51,1.0
0.9999683154495256,3.16845504745278e-05
1.5930456607477764e-176,1.0
0.0,1.0
0.9923491023029763,0.007650897697023526
8.056383258802507e-159,1.0
0.9988541602815671,0.0011458397184328094
6.091726941834984e-20,1.0
6.394486358638004e-282,1.0
0.9999827591024291,1.7240897570529058e-05
0.999998030123233,1.969876767168485e-06
0.9999992652966342,7.347033657458167e-07
0.9990693902917516,0.0009306097082483309
0.9999857641810361,1.4235818963970602e-05
1.0101908952744936e-37,1.0
0.9999683924787763,3.160752122378894e-05
0.6881242495415951,0.3118757504584049
0.7426738918610996,0.2573261081389002
0.9999986048930319,1.3951069677894694e-06
0.9998924723857361,0.0001075276142639929
0.9995935607639653,0.00040643923603458633
0.9999694752049267,3.052479507296313e-05
0.7785789243600322,0.2214210756399678
0.9999686501805344,3.134981946548332e-05
9.260194587487781e-99,1.0
1.1964866155783207e-87,1.0
0.9954462723187268,0.004553727681273116
1.926383164176644e-102,1.0
4.7230282130313383e-172,1.0
0.9999790182298223,2.0981770177313724e-05
8.610772740839108e-219,1.0
3.091393083556213e-157,1.0
3.3857496876902844e-10,0.999999999661425
0.9999948758536602,5.124146339980576e-06
0.9999978388633697,2.1611366306978108e-06
0.9999973319388141,2.6680611861370494e-06
0.0,1.0
0.0,1.0
0.9999996357192849,3.642807151983371e-07
0.0,1.0
3.15633398067494e-168,1.0
0.9999746156708537,2.5384329146230795e-05
3.6992561192698275e-49,1.0
0.0,1.0
3.160993628370961e-17,1.0
7.022375461279553e-42,1.0
1.783162278222782e-42,1.0
0.9999924094772316,7.5905227688239505e-06
0.9999553156901705,4.468430982950542e-05
8.014561946582459e-13,0.9999999999991985
0.004417511977479046,0.9955824880225209
0.9999872525318567,1.2747468143759039e-05
0.9999971104960637,2.8895039367876804e-06
0.9999990983959087,9.016040918680378e-07
0.9995018526882627,0.0004981473117375096
0.9999570656923392,4.293430766082072e-05
0.9999989149283406,1.0850716589675605e-06
0.9999976775086172,2.322491382390994e-06
0.9999941183138342,5.88168616539332e-06
0.9990703849991659,0.0009296150008344645
3.512145495732356e-269,1.0
0.999997504341881,2.4956581187867784e-06
0.0020259437065322664,0.9979740562934677
6.321332644859884e-35,1.0
3.522286415620198e-46,1.0
0.9999733202771453,2.667972285503156e-05
0.6585946819667905,0.34140531803320956
3.466999987622423e-19,1.0
0.9989730704280803,0.0010269295719196939
0.0,1.0
0.7562174102991158,0.2437825897008842
0.2786775147697414,0.7213224852302584
1.6267680594845768e-183,1.0
2.80462352475713e-114,1.0
5.122848850104686e-47,1.0
0.9998548115156286,0.00014518848437103087
2.373782795594224e-309,1.0
0.9999060345518088,9.396544819136165e-05
6.338675968356762e-192,1.0
0.0,1.0
0.9999978703532222,2.1296467778017337e-06
0.40343095258990813,0.596569047410092
1.127532013162365e-23,1.0
1.8396512484851258e-113,1.0
0.9999921021154102,7.897884589751793e-06
6.68216785805041e-20,1.0
0.9999982749776449,1.7250223546996725e-06
0.9999969443404721,3.0556595273892e-06
1.2885392886142877e-32,1.0
0.9999993139549961,6.860450039140045e-07
0.09991071312813203,0.900089286871868
0.40584439412163487,0.5941556058783651
0.0005132330417696904,0.9994867669582302
0.9999828631663821,1.7136833618180588e-05
0.9999939242906466,6.075709353603039e-06
0.5826147589649554,0.4173852410350447
0.9992280682177055,0.0007719317822940793
2.8191375690806453e-41,1.0
9.571696803784993e-54,1.0
3.650346823586373e-132,1.0
1.2894423187058615e-11,0.9999999999871055
0.9999925393261008,7.460673899296765e-06
0.9999185256459414,8.147435405877038e-05
0.0,1.0
0.998957120235482,0.0010428797645180184
0.0,1.0
5.904348070532454e-125,1.0
1.8458347543105363e-06,0.9999981541652456
2.8949385761027028e-09,0.9999999971050614
0.999782459103074,0.000217540896926235
0.0,1.0
5.6848520229068566e-36,1.0
1.1679175628846193e-18,1.0
0.9999886616053582,1.1338394641736159e-05
0.9999819022727792,1.809772722064251e-05
0.9975226975925009,0.0024773024074990126
2.421020840176111e-264,1.0
0.9999553156901705,4.468430982950542e-05
2.7463884702499895e-57,1.0
9.956688016617924e-57,1.0
7.742780310894444e-101,1.0
0.9999932358917086,6.764108291159044e-06
2.534463638989127e-16,0.9999999999999998
0.9995625748851782,0.0004374251148215804
6.73935497796516e-33,1.0
0.9983339573263708,0.0016660426736292448
0.0,1.0
0.980609493640829,0.019390506359170893
0.0,1.0
0.9999854887064065,1.4511293593604945e-05
0.99999902179867,9.7820132984439e-07
8.727364871713882e-33,1.0
0.0,1.0
0.9999980518786331,1.9481213664924965e-06
0.0,1.0
0.9992246350249635,0.0007753649750363068
0.0,1.0
0.9991092770679862,0.0008907229320137448
0.9999983045426222,1.6954573776093847e-06
4.251585536284136e-173,1.0
0.0012933821174031773,0.9987066178825967
0.0,1.0
0.1517249844967876,0.8482750155032124
0.0001911741361053896,0.9998088258638946
3.3557790702112303e-167,1.0
0.7956355740316544,0.2043644259683455
0.9990412401272846,0.0009587598727151751
0.9999978697586288,2.1302413703105806e-06
0.9974150574583229,0.0025849425416768247
0.9999707305240645,2.9269475935767455e-05
1.8818782053554765e-128,1.0
0.9348106044081295,0.06518939559187055
0.9999923099239303,7.690076070012932e-06
0.999981398067499,1.8601932500653826e-05
0.9998681853839683,0.00013181461603165593
4.385538532983062e-09,0.9999999956144614
0.0,1.0
5.86331271239321e-18,1.0
0.9999877465302138,1.2253469785930852e-05
0.0,1.0
0.9999538728417245,4.6127158275629135e-05
0.9949932278973643,0.0050067721026358005
0.9999991291041042,8.708958961257917e-07
0.9999983963946534,1.603605346690412e-06
0.9983220445603745,0.0016779554396253794
0.4035053487959049,0.5964946512040952
0.9990077395797653,0.000992260420234646
5.598047557911046e-54,1.0
0.999911015735193,8.898426480733523e-05
1.2240926738211902e-22,1.0
0.0,1.0
0.999986464836774,1.3535163226234183e-05
0.0,1.0
0.9999924291162494,7.570883750386594e-06
7.66e-322,1.0
3.4062509062847328e-09,0.999999996593749
4.120013532278313e-30,1.0
0.9446677296886398,0.055332270311360045
0.9987620738691494,0.0012379261308507682
2.094434814469036e-133,1.0
0.9999968232216372,3.1767783629085545e-06
0.999974484612783,2.5515387216583296e-05
0.9999981621971056,1.8378028943429329e-06
0.9888474997772937,0.011152500222706103
0.9999990362614256,9.637385738391746e-07
0.9999310080811761,6.899191882354523e-05
0.9953311017270011,0.004668898272998655
0.9999964312222981,3.5687777018770983e-06
5.073447445122211e-165,1.0
0.9999201603737156,7.983962628472759e-05
0.9999420071133936,5.799288660610938e-05
0.9999882556354404,1.1744364559707622e-05
0.9996445564845164,0.0003554435154836166
0.9853151541296893,0.01468484587031072
0.02569555369189354,0.9743044463081065
0.9999975736611112,2.4263388891876787e-06
0.9999255981033391,7.440189666107141e-05
0.9999961200907301,3.879909270265012e-06
0.9998666805691846,0.0001333194308154157
0.0,1.0
2.4253457067810058e-09,0.9999999975746543
0.11290114913563688,0.8870988508643631
0.9999883053291866,1.1694670813681074e-05
0.9999698825499143,3.011745008612673e-05
0.0,1.0
6.625358013675012e-283,1.0
0.999997210278406,2.7897215943295762e-06
1.9325485305045e-05,0.999980674514695
0.9999566887184483,4.3311281551189887e-05
0.9999968492308341,3.150769165807343e-06
0.9999988049272854,1.1950727150912632e-06
0.9999856754908137,1.4324509186268108e-05
0.999713123752978,0.000286876247022107
0.999996512071539,3.4879284609665925e-06
2.1027329990751628e-22,1.0
1.585724191891463e-155,1.0
1.2814940738084614e-05,0.9999871850592621
0.9999642544345794,3.574556542083195e-05
0.9988495189009525,0.0011504810990473923
0.9999921884569312,7.811543068442306e-06
0.9999992011939909,7.988060089775405e-07
0.9999983248114181,1.6751885817222964e-06
4.4461705362180945e-154,1.0
0.9983567372396905,0.001643262760309289
0.9622005299150056,0.03779947008499445
0.9999984232528499,1.5767471504219374e-06
0.9999988117528348,1.1882471652499982e-06
1.9448861831973752e-27,1.0
0.9988107688211885,0.0011892311788114292
0.9999997681191675,2.318808321982457e-07
6.966551249772891e-36,1.0
0.9999795472940344,2.0452705965968403e-05
3.022208021137254e-07,0.9999996977791982
0.9909249816087855,0.009075018391214872
0.9999852318888092,1.4768111190963973e-05
3.494531526300256e-108,1.0
0.9999980058847223,1.9941152782747866e-06
2.8020572857852414e-55,1.0
0.999996455892826,3.5441071737147113e-06
5.5400012528924564e-139,1.0
1.5e-323,1.0
0.9999923248154806,7.67518451974618e-06
0.9999688315306224,3.1168469377585204e-05
4.342694142670324e-276,1.0
4.414902487640095e-122,1.0
4.120013532278313e-30,1.0
0.9756064767680708,0.02439352323192947
1.1173146911627748e-303,1.0
0.999999792889387,2.0711061304854418e-07
9.331171105531499e-79,1.0
0.9809531426636449,0.019046857336354975
1.9262856685405627e-230,1.0
2.590578220150434e-170,1.0
1.229353782782864e-51,1.0
2.425566735560393e-197,1.0
1.2715446274186235e-178,1.0
8.16796433186754e-06,0.9999918320356681
0.0,1.0
0.9997908807151424,0.0002091192848574224
1.2322737450743994e-186,1.0
0.9991988657664959,0.0008011342335045664
2.517005718462068e-44,1.0
9.446922329828788e-09,0.9999999905530776
0.0,1.0
0.9999987996580196,1.2003419799719725e-06
2.3673382657503136e-41,1.0
0.99975811864437,0.00024188135562989535
0.9799471664002927,0.02005283359970731
2.0117663273945666e-38,1.0
0.9995534094695308,0.0004465905304692139
0.9999377419059475,6.225809405227363e-05
3.030447219399839e-40,1.0
0.9999536241462309,4.637585376908103e-05
0.10240778476142201,0.897592215238578
0.9999955557058977,4.44429410244409e-06
1.7015846009231236e-58,1.0
0.9999992361161705,7.63883829390541e-07
0.9999949689834788,5.031016521077144e-06
0.9999903934283382,9.606571661636832e-06
0.9999844591256787,1.5540874321140773e-05
0.9999983669481012,1.6330518979638883e-06
0.9999979472495558,2.0527504434434484e-06
0.9999669807883134,3.301921168642656e-05
2.1081864899497498e-44,1.0
1.1471661267256939e-05,0.9999885283387329
4.089233713784382e-139,1.0
1.5532729319601417e-07,0.9999998446727069
2.713828006710193e-121,1.0
0.9999985162924487,1.483707551169295e-06
1.5713810618736457e-154,1.0
1.3188192159926697e-16,1.0
0.9926077356873517,0.0073922643126482675
9.37282322092198e-19,1.0
9.045214135771439e-53,1.0
0.0,1.0
0.0694034467900398,0.93059655320996
0.9986809927237313,0.0013190072762686745
5.949180755641031e-168,1.0
1.0939102672624319e-12,0.9999999999989061
0.0,1.0
0.0,1.0
1.1876475397876591e-196,1.0
1.745719760194097e-138,1.0
2.7320669019918396e-09,0.999999997267933
5.7238293335969075e-129,1.0
0.0001187169858931094,0.9998812830141071
0.9999658049509975,3.4195049002500795e-05
0.9997618172088738,0.00023818279112623302
0.9999146574882257,8.534251177435028e-05
0.9999971450414891,2.8549585110826926e-06
0.9999646157482749,3.538425172517573e-05
4.867300034079724e-06,0.9999951326999659
1.9205329171833526e-18,1.0
9.247266721559241e-18,1.0
0.0514141454924091,0.9485858545075909
8.585746562535004e-298,1.0
0.0,1.0
0.9999084853690492,9.151463095063234e-05
6.90693569576841e-227,1.0
0.9999925999813155,7.400018684868807e-06
2.345404566205825e-05,0.9999765459543379
1.038693148973227e-141,1.0
0.9991179063708393,0.0008820936291606909
0.9999990267416596,9.732583403431376e-07
1.065279507019497e-22,1.0
0.9999926389571382,7.361042862170668e-06
3.320221260374872e-05,0.9999667977873963
0.9998320918659425,0.0001679081340570849
0.0,1.0
1.4421499280967753e-139,1.0
0.9999977200740118,2.2799259886747988e-06
1.4954918383947126e-58,1.0
0.9999963838786184,3.6161213819981647e-06
5.614652966081433e-98,1.0
3.9807301089034228e-28,1.0
0.9999986017916505,1.398208349104963e-06
0.0,1.0
0.9191484166441541,0.08085158335584594
0.9999889303272119,1.1069672788172606e-05
4.857674190367307e-152,1.0
7.026917655471233e-67,1.0
0.9960175653038904,0.003982434696109564
2.637929774654124e-11,0.9999999999736211
0.9999969938856268,3.0061143730299395e-06
0.9850196360856235,0.014980363914376264
2.186817258180888e-10,0.9999999997813183
0.9997211908548571,0.00027880914514300805
0.0,1.0
4.52850347485576e-301,1.0
3.56730644190483e-229,1.0
0.9886644261224777,0.011335573877522384
0.9999993272794165,6.727205831317139e-07
3.4161161266639355e-207,1.0
8.643035814666776e-56,1.0
0.9999834776993349,1.652230066519977e-05
0.9999992937758833,7.062241164611963e-07
0.9999693481467974,3.0651853202373974e-05
4.023431251134776e-49,1.0
0.0,1.0
0.9999486269029104,5.137309708981084e-05
1.634660988285112e-54,1.0
0.9999862327186889,1.3767281310761298e-05
1.6140225855175387e-68,1.0
3.150789098988212e-255,1.0
5.311570587219758e-06,0.9999946884294129
1.7015846009231236e-58,1.0
0.0,1.0
1.615973376347959e-232,1.0
4.349023959220941e-36,1.0
4.05041165710032e-151,1.0
1.9785770998904544e-189,1.0
0.9999720768367952,2.792316320501205e-05
0.9954188867698763,0.004581113230123617
0.9999735660389849,2.643396101509855e-05
0.07769972566330494,0.922300274336695
3.6838863834351463e-222,1.0
0.9992964028833345,0.0007035971166654311
2.790747831313784e-79,1.0
0.9995562656677953,0.00044373433220486463
0.0,1.0
1.5918801262392117e-75,1.0
0.9999309166206939,6.908337930569054e-05
0.9258473331531392,0.07415266684686078
9.519811805383706e-19,1.0
8.012702088064439e-287,1.0
3.3382747110136143e-09,0.9999999966617252
0.9999941248376636,5.875162336774377e-06
2.072071928606378e-13,0.9999999999997922
0.9999966678973008,3.332102699495962e-06
0.999984371695922,1.5628304078827344e-05
5.434062726127849e-179,1.0
0.9999966516955755,3.3483044241309934e-06
8.60301485869972e-292,1.0
2.0293638003193367e-166,1.0
0.9999993931047907,6.06895209299674e-07
0.9999903058147382,9.694185261413948e-06
0.9999943708976932,5.629102306807142e-06
0.999998100999255,1.899000745410896e-06
0.9999988285159805,1.1714840193188159e-06
0.9986939050535453,0.001306094946454713
3.0586436796672726e-42,1.0
2.2111551063668716e-14,0.9999999999999778
0.9934767152293923,0.00652328477060756
0.0,1.0
1.2554347925646605e-29,1.0
0.9997673613298963,0.0002326386701037729
0.905916389874081,0.09408361012591906
0.9995541439255321,0.0004458560744681354
